0.9629472924840827,1.3100134515219624,1.0545652806595056,1.026441849386798
0.931298502782084,1.2014837969399885,1.1002907265834085,0.8248745491790516
0.9174856354981178,1.2431145276341262,1.1433794658480567,1.109039736631761
0.9239665240490328,1.2784879806079976,1.116144350355175,0.7743562450249097
1.0301557739862235,1.3002870899709875,1.072863681684096,0.8942043136990089
1.102748816528382,1.3982042408868791,1.0575664266525755,0.6525004472947364
0.9880821438294034,1.2629575787609688,1.0051453431626665,0.9884652084318571
0.8859966160496593,1.251330190822828,1.03931489270742,1.175159547744564
1.0724972625345919,1.4807549717652808,1.1056255179762982,1.131715943860963
1.1885623590107202,1.3412768993360449,1.0617750620361395,1.0945111711855515
1.015336018255303,1.3041565037396312,1.0757615894027255,0.9145719950021961
0.9772752066405788,1.30835490249615,1.0346893460669568,0.8767721783970344
1.1130405475501801,1.1194007439167781,1.0827697593615238,0.9720511270857769
1.0151836887915913,1.1956091478415705,1.0518948301909554,0.9329384249337193
0.9866963248686355,1.2199892880416903,1.1004767935064714,1.196630070389404
1.0127639766878034,1.1160946712705349,0.9749936537999887,1.1415191553697395
0.9478695703258241,1.1750275146794023,1.041382139993536,0.7162105829547167
0.999500717598764,1.14175211619774,1.055410701315115,1.230685496260462
0.9862563680487962,1.1364646999683332,1.100160887639166,1.0424998897714892
1.0492177611013962,1.3792088825645954,1.0770339095393877,1.1483756080983865
0.9826739996936811,1.3173706287077651,1.0926219348645176,0.9429014567495858
1.095665992018303,1.2418309777142114,1.0801293942112995,1.093036585715096
0.9961456120569343,1.3030984684111862,1.0302282171532724,0.9360654391080703
1.083909538704976,1.3503687480132363,1.0610071556353615,0.9376652098197942
1.006678209291642,1.272250643979457,1.0026094418045206,1.2517240213321537
0.9204624133546966,1.2211692343929585,1.0504241471976952,0.9779284835319655
1.1170257026912747,1.3281438261131708,1.0387459036439772,0.9338274425905542
1.0946460689774542,1.1405994866363303,1.0711058639800843,1.2882373730355445
1.032556437242523,1.343672723253007,1.0493810452171297,0.9421079838052302
